Date,Open,High,Low,Close,Volume,Turnover
2020-01-21,12195.3,12230.05,12162.3,12169.85,443976442.0,186826500000.0
2020-01-22,12218.35,12225.05,12087.9,12106.9,526294513.0,197586800000.0
2020-01-23,12123.75,12189.0,12094.1,12180.35,867653663.0,238293900000.0
2020-01-24,12174.55,12272.15,12149.65,12248.25,593237908.0,180322700000.0
2020-01-27,12197.1,12216.6,12107.0,12119.0,441158138.0,179886100000.0
2020-01-28,12148.1,12163.55,12024.5,12055.8,478484057.0,209176200000.0
2020-01-29,12114.9,12169.6,12103.8,12129.5,514362340.0,206461800000.0
2020-01-30,12147.75,12150.3,12010.6,12035.8,538138743.0,193726699999.99997
2020-01-31,12100.4,12103.55,11945.85,11962.1,771278258.0,260449100000.0
2020-02-01,11939.0,12017.35,11633.3,11661.85,537634767.0,205981200000.0
2020-02-03,11627.45,11749.85,11614.5,11707.9,669815788.0,254152599999.99997
2020-02-04,11786.25,11986.15,11783.4,11979.65,560430291.0,223385000000.0
2020-02-05,12005.85,12098.15,11953.35,12089.15,758032580.0,229980500000.0
2020-02-06,12120.0,12160.6,12084.65,12137.95,565116236.0,217359199999.99997
2020-02-07,12151.15,12154.7,12073.95,12098.35,473475144.0,163396100000.0
2020-02-10,12102.35,12103.55,11990.75,12031.5,525674715.0,171851400000.0
2020-02-11,12108.4,12172.3,12099.0,12107.9,480491557.0,162095200000.0
2020-02-12,12151.0,12231.75,12144.3,12201.2,412399174.0,165983300000.00003
2020-02-13,12219.55,12225.65,12139.8,12174.65,501510138.0,163152700000.0
2020-02-14,12190.15,12246.7,12091.2,12113.45,623053270.0,207595099999.99997
2020-02-17,12131.8,12159.6,12037.0,12045.8,455412408.0,154395500000.0
2020-02-18,12028.25,12030.75,11908.05,11992.5,677307424.0,188530000000.0
2020-02-19,12090.6,12134.7,12042.1,12125.9,514030605.0,176108900000.0
2020-02-20,12119.0,12152.0,12071.45,12080.85,502875583.0,188315099999.99997
2020-02-24,12012.55,12012.55,11813.4,11829.4,491224913.0,194210400000.0
2020-02-25,11877.5,11883.05,11779.9,11797.9,461349973.0,185108200000.0
2020-02-26,11738.55,11783.25,11639.6,11678.5,567990976.0,218870700000.0
2020-02-27,11661.25,11663.85,11536.7,11633.3,609266324.0,216234700000.0
2020-02-28,11382.0,11384.8,11175.05,11201.75,810523106.0,322971500000.0
2020-03-02,11387.35,11433.0,11036.25,11132.75,681148567.0,242045500000.0
2020-03-03,11217.55,11342.25,11152.55,11303.3,696919348.0,232812000000.0
2020-03-04,11351.35,11356.6,11082.15,11251.0,798021596.0,269284600000.0
2020-03-05,11306.05,11389.5,11244.6,11269.0,1353209029.0,269806500000.0
2020-03-06,10942.65,11035.1,10827.4,10989.45,1811564187.0,264552900000.0
2020-03-09,10742.05,10751.55,10294.45,10451.45,1566119057.0,351517900000.0
2020-03-11,10334.3,10545.1,10334.0,10458.4,1219079693.0,325484700000.0
2020-03-12,10039.95,10040.75,9508.0,9590.15,1344263317.0,392839700000.0
2020-03-13,9107.6,10159.4,8555.15,9955.2,1389061775.0,441678900000.0
2020-03-16,9587.8,9602.2,9165.1,9197.4,898523271.0,291818000000.0
2020-03-17,9285.4,9403.8,8915.6,8967.05,936185892.0,280041600000.0
2020-03-18,9088.45,9127.55,8407.05,8468.8,1517275761.0,392567100000.0
2020-03-19,8063.3,8575.45,7832.55,8263.45,926508824.0,342742300000.00006
2020-03-20,8284.45,8883.0,8178.2,8745.45,1072263600.0,373212500000.0
2020-03-23,7945.7,8159.25,7583.6,7610.25,654151814.0,238919000000.0
2020-03-24,7848.3,8036.95,7511.1,7801.05,739354439.0,282820900000.0
2020-03-25,7735.15,8376.75,7714.75,8317.85,738114713.0,284820100000.0
2020-03-26,8451.0,8749.05,8304.9,8641.45,866534643.0,322283100000.0
2020-03-27,8949.1,9038.9,8522.9,8660.25,801923401.0,313368600000.0
2020-03-30,8385.95,8576.0,8244.0,8281.1,593953051.0,247244400000.0
2020-03-31,8529.35,8678.3,8358.0,8597.75,713390935.0,274013000000.0
2020-04-01,8584.1,8588.1,8198.35,8253.8,507509685.0,213073000000.0
2020-04-03,8356.55,8356.55,8055.8,8083.8,697752438.0,265611800000.0
2020-04-07,8446.3,8819.4,8360.95,8792.2,815245226.0,352066900000.0
2020-04-08,8688.9,9131.7,8653.9,8748.75,897562690.0,376416800000.0
2020-04-09,8973.05,9128.35,8904.55,9111.9,743036134.0,329078200000.0
2020-04-13,9103.95,9112.05,8912.4,8993.85,644468815.0,267490600000.0
2020-04-15,9196.4,9261.2,8874.1,8925.3,880159358.0,418786400000.0
2020-04-16,8851.25,9053.75,8821.9,8992.8,720116479.0,313182900000.0
2020-04-17,9323.45,9324.0,9091.35,9266.75,684910520.0,333347300000.00006
2020-04-20,9390.2,9390.85,9230.8,9261.85,726364699.0,286209100000.0
2020-04-21,9016.95,9044.4,8909.4,8981.45,655122903.0,282738900000.0
2020-04-22,9026.75,9209.75,8946.25,9187.3,734383388.0,339818200000.0
2020-04-23,9232.35,9343.6,9170.15,9313.9,666650462.0,302705500000.0
2020-04-24,9163.9,9296.9,9141.3,9154.4,659439249.0,328590500000.0
2020-04-27,9259.7,9377.1,9250.35,9282.3,512793298.0,266965400000.0
2020-04-28,9389.8,9404.4,9260.0,9380.9,614548983.0,300914100000.0
2020-04-29,9408.6,9599.85,9392.35,9553.35,653026950.0,316732300000.0
2020-04-30,9753.5,9889.05,9731.5,9859.9,931173802.0,393324600000.0
2020-05-04,9533.5,9533.5,9266.95,9293.5,687487134.0,297859500000.0
2020-05-05,9429.4,9450.9,9190.75,9205.6,725196178.0,297002000000.0
2020-05-06,9226.8,9346.9,9116.5,9270.9,722185448.0,307981000000.0
2020-05-07,9234.05,9277.85,9175.9,9199.05,708740416.0,597055300000.0
2020-05-08,9376.95,9382.65,9238.2,9251.5,609053504.0,307434500000.0
2020-05-11,9348.15,9439.9,9219.95,9239.2,704647074.0,310484700000.0
2020-05-12,9168.85,9240.85,9043.95,9196.55,805458787.0,377062699999.99994
2020-05-13,9584.2,9584.5,9351.1,9383.55,846395245.0,364889000000.0
2020-05-14,9213.95,9281.1,9119.75,9142.75,602555564.0,295415900000.0
2020-05-15,9182.4,9182.4,9050.0,9136.85,575857112.0,258473300000.00003
2020-05-18,9158.3,9158.3,8806.75,8823.25,772983297.0,333474600000.0
2020-05-19,8961.7,9030.35,8855.3,8879.1,762152894.0,320269400000.0
2020-05-20,8889.15,9093.8,8875.35,9066.55,622308140.0,307219900000.0
2020-05-21,9079.45,9178.55,9056.1,9106.25,631542699.0,283035100000.0
2020-05-22,9067.9,9149.6,8968.55,9039.25,675759336.0,316254700000.0
2020-05-26,9099.75,9161.65,8996.65,9029.05,654959960.0,308715900000.0
2020-05-27,9082.2,9334.0,9004.25,9314.95,763492487.0,346038800000.0
2020-05-28,9364.95,9511.25,9336.5,9490.1,837911425.0,377619100000.00006
2020-05-29,9422.2,9598.85,9376.9,9580.3,967005438.0,450062500000.0
2020-06-01,9726.85,9931.6,9706.95,9826.15,794183122.0,380969200000.0
2020-06-02,9880.85,9995.6,9824.05,9979.1,770192848.0,367231100000.0
2020-06-03,10108.3,10176.2,10035.55,10061.55,794664422.0,383436100000.0
2020-06-04,10054.25,10123.85,9944.25,10029.1,775106567.0,363990400000.0
2020-06-05,10093.8,10177.8,10040.75,10142.15,987122302.0,378246300000.0
2020-06-08,10326.75,10328.5,10120.25,10167.45,936485541.0,378190600000.0
2020-06-09,10181.15,10291.15,10021.45,10046.65,754217460.0,362010500000.0
2020-06-10,10072.6,10148.75,10036.85,10116.15,632383068.0,284854700000.0
2020-06-11,10094.1,10112.05,9885.05,9902.0,715453486.0,308138500000.0
2020-06-12,9544.95,9996.05,9544.35,9972.9,796306399.0,365057699999.99994
2020-06-15,9919.35,9943.35,9726.35,9813.7,716053036.0,319266500000.0
2020-06-16,10014.8,10046.15,9728.5,9914.0,899895044.0,362578900000.0
2020-06-17,9876.7,10003.6,9833.8,9881.15,685418390.0,307006900000.0
2020-06-18,9863.25,10111.2,9845.05,10091.65,622895963.0,285943200000.0
2020-06-19,10119.0,10272.4,10072.65,10244.4,892096343.0,481035600000.0
2020-06-22,10318.75,10393.65,10277.6,10311.2,685385093.0,355298000000.0
2020-06-23,10347.95,10484.7,10301.75,10471.0,669195109.0,341481300000.0
2020-06-24,10529.25,10553.15,10281.95,10305.3,854799801.0,413944500000.0
2020-06-25,10235.55,10361.8,10194.5,10288.9,994190886.0,417260700000.0
2020-06-26,10378.9,10409.85,10311.25,10383.0,671910159.0,318416800000.0
2020-06-29,10311.95,10337.95,10223.6,10312.4,574544482.0,270194600000.0
2020-06-30,10382.6,10401.05,10267.35,10302.1,556238560.0,273425500000.0
2020-07-01,10323.8,10447.05,10299.6,10430.05,573550127.0,287362800000.0
2020-07-02,10493.05,10598.2,10485.55,10551.7,597423931.0,312351700000.0
2020-07-03,10614.95,10631.3,10562.65,10607.35,525190704.0,251863900000.0
2020-07-06,10723.85,10811.4,10695.1,10763.65,571212914.0,298575400000.0
2020-07-07,10802.85,10813.8,10689.7,10799.65,636764929.0,365023700000.0
2020-07-08,10818.65,10847.85,10676.55,10705.75,767941333.0,376763399999.99994
2020-07-09,10755.55,10836.85,10733.0,10813.45,618652409.0,313158700000.0
2020-07-10,10764.1,10819.4,10713.0,10768.05,590705425.0,315575800000.0
2020-07-13,10851.85,10894.05,10756.05,10802.7,554050579.0,306063000000.0
2020-07-14,10750.85,10755.65,10562.9,10607.35,532368699.0,309024700000.0
2020-07-15,10701.0,10827.45,10577.75,10618.2,715901258.0,423760300000.0
2020-07-16,10706.2,10755.3,10595.2,10739.95,694402635.0,414539500000.0
2020-07-17,10752.0,10933.45,10749.65,10901.7,676881092.0,355928300000.0
2020-07-20,10999.45,11037.9,10953.0,11022.2,554306867.0,327386400000.0
2020-07-21,11126.1,11179.55,11113.25,11162.25,771998838.0,424618900000.0
2020-07-22,11231.2,11238.1,11056.55,11132.6,765074288.0,410687200000.0
2020-07-23,11135.0,11239.8,11103.15,11215.45,621575333.0,327449300000.0
2020-07-24,11149.95,11225.4,11090.3,11194.15,678935175.0,402171700000.0
2020-07-27,11225.0,11225.0,11087.85,11131.8,588148687.0,345397300000.00006
2020-07-28,11154.1,11317.75,11151.4,11300.55,683891350.0,386774700000.0
2020-07-29,11276.9,11341.4,11149.75,11202.85,600726301.0,387260199999.99994
2020-07-30,11254.3,11299.95,11084.95,11102.15,677761342.0,391504400000.0
2020-07-31,11139.5,11150.4,11026.65,11073.45,642560311.0,362200899999.99994
2020-08-03,11057.55,11058.05,10882.25,10891.6,680929323.0,311499400000.0
2020-08-04,10946.65,11112.25,10908.1,11095.25,625738313.0,353579600000.0
2020-08-05,11155.75,11225.65,11064.05,11101.65,667639446.0,348945800000.0
2020-08-06,11185.7,11256.8,11127.3,11200.15,600374615.0,315010800000.0
2020-08-07,11186.65,11231.9,11142.05,11214.05,452629891.0,270544300000.0
2020-08-10,11270.25,11337.3,11238.0,11270.15,491999534.0,291082500000.0
2020-08-11,11322.25,11373.6,11299.15,11322.5,586084846.0,303148900000.0
2020-08-12,11289.0,11322.0,11242.65,11308.4,609858960.0,280880900000.0
2020-08-13,11334.85,11359.3,11269.95,11300.45,562355175.0,265005200000.0
2020-08-14,11353.3,11366.25,11111.45,11178.4,645109756.0,310592300000.0
2020-08-17,11248.9,11267.1,11144.5,11247.1,,
